_id,action,actor,actorEmail,actorRole,targetType,targetId,ipPrefix,userAgent,requestId,outcome,createdAt,__v,metadata.reason,metadata.attempts,metadata.lockedMinutes,metadata.family,metadata.fileName,metadata.folder,metadata.size,metadata.count,metadata.filtered,metadata.label,metadata.slug,metadata.status,metadata.revision,metadata.email,metadata.duplicatedFrom,metadata.jobSync,metadata.inserted,metadata.fetched,metadata.from,metadata.to,metadata.archived
6a64844b9d9cf2dc8ad88a09,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e87bfcf05ac32c3dff,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",772e8782-b217-463a-9bf2-dfd86277e3b2,success,2026-07-25T09:39:23.445Z,0,,,,,,,,,,Program,product-management,,12,,,,,,,,
6a6484519d9cf2dc8ad88a18,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e87bfcf05ac32c3dff,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",b0fb787a-5c19-40db-a088-16150d50ffd1,success,2026-07-25T09:39:29.717Z,0,,,,,,,,,,Program,product-management,,13,,,,,,,,
6a6484609d9cf2dc8ad88a2b,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e87bfcf05ac32c3dff,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",b1d864da-fd06-49e0-bd74-f7342d699492,success,2026-07-25T09:39:44.217Z,0,,,,,,,,,,Program,product-management,,14,,,,,,,,
6a6492926f42d855c131963e,auth.login.failed,,vishal@gmail.com,,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",5987911b-2884-4eef-aae8-66f379605dc2,failure,2026-07-25T10:40:18.907Z,0,no-such-account,,,,,,,,,,,,,,,,,,,,
6a6492a26f42d855c131964c,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",6a1074e6-611d-4110-bba8-7ce296ed3b23,success,2026-07-25T10:40:34.697Z,0,,,,,,,,,,,,,,,,,,,,,
6a6492b76f42d855c1319681,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",d37564b5-a158-48cd-8997-b9c10dd27431,success,2026-07-25T10:40:55.847Z,0,,,,,,,,,,,,,,,,,,,,,
6a64b3a6b4090021565035c8,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",5cb75d8b-ffa6-4152-88fc-f4600b5d3579,success,2026-07-25T13:01:26.801Z,0,,,,,,,,,,,,,,,,,,,,,
6a64b3aeb409002156503601,content.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6389bf65aeb41f890111f0,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",555a2805-172d-4bf1-aea5-d684ee1d6ac6,success,2026-07-25T13:01:34.497Z,0,,,,,,,,,,Program,hello-worl-d,,,,,,,,,,
6a64b3c1b409002156503619,content.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,jobs,6a632df01086448c954a533e,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",4805ead3-fe0c-42f2-906a-f3db2fbede59,success,2026-07-25T13:01:53.066Z,0,,,,,,,,,,Job listing,product-manager-sr-product-manager-2,,,,,,,,,,
6a66e2b80f8d1f1fe5b2b07e,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",7c61da25-235f-49e0-8732-d9d3911bf528,success,2026-07-27T04:46:48.627Z,0,,,,,,,,,,,,,,,,,,,,,
6a66e3a30f8d1f1fe5b2b141,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",18a192be-8c02-4f01-847e-18b944201131,success,2026-07-27T04:50:43.344Z,0,,,,,,,,,,,,,,,,,,,,,
6a66e3d1632b1c18a2ed7137,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",a6af7844-a848-4a8e-8218-e4043c7f9696,success,2026-07-27T04:51:29.949Z,0,,,,,,,,,,,,,,,,,,,,,
6a66e3d2632b1c18a2ed7142,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",6302473f-0942-4426-bb19-c56d78d6fa7d,success,2026-07-27T04:51:30.486Z,0,,,,,,,,,,,,,,,,,,,,,
6a66e3ed632b1c18a2ed7166,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e97bfcf05ac32c3e39,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",3df2e685-7adc-4403-94c1-a19df2a34f69,success,2026-07-27T04:51:57.765Z,0,,,,,,,,,,Program,cybersecurity,,7,,,,,,,,
6a66e410632b1c18a2ed71a8,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",a4ed5680-120b-4022-9ea8-153444ecf6c6,success,2026-07-27T04:52:32.983Z,0,,,,,,,,,,,,,,,,,,,,,
6a66e422632b1c18a2ed71b4,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e97bfcf05ac32c3e39,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",9f58b924-b8b6-42e0-bcc8-db4343a682d6,success,2026-07-27T04:52:50.080Z,0,,,,,,,,,,Program,cybersecurity,,8,,,,,,,,
6a66e42e632b1c18a2ed71c2,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e97bfcf05ac32c3e39,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",e95ac24c-43a2-4296-9153-a1e55b29169d,success,2026-07-27T04:53:02.661Z,0,,,,,,,,,,Program,cybersecurity,,9,,,,,,,,
6a66e441632b1c18a2ed71e3,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e97bfcf05ac32c3e39,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",da999f2d-bbb0-4627-b0bb-9bb6b5035641,success,2026-07-27T04:53:21.207Z,0,,,,,,,,,,Program,cybersecurity,,10,,,,,,,,
6a66e44b632b1c18a2ed71f5,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e97bfcf05ac32c3e39,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",3a0e82a3-e7b7-43d5-89da-d5524b099d24,success,2026-07-27T04:53:31.754Z,0,,,,,,,,,,Program,cybersecurity,,11,,,,,,,,
6a66e457632b1c18a2ed7208,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e97bfcf05ac32c3e39,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",d5222336-7a69-46dc-b952-c1e049e5d06f,success,2026-07-27T04:53:43.402Z,0,,,,,,,,,,Program,cybersecurity,,12,,,,,,,,
6a66e468632b1c18a2ed7215,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e97bfcf05ac32c3e39,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",5e229a8a-f185-4f9f-9f0a-bf3e726edd28,success,2026-07-27T04:54:00.905Z,0,,,,,,,,,,Program,cybersecurity,,13,,,,,,,,
6a66e4a0632b1c18a2ed7224,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e97bfcf05ac32c3e39,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",fc5b3924-30f3-4b34-b674-bb91e2ff7a80,success,2026-07-27T04:54:56.086Z,0,,,,,,,,,,Program,cybersecurity,,14,,,,,,,,
6a66e4df632b1c18a2ed7249,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e97bfcf05ac32c3e39,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",f17105b8-857b-4058-9a83-444c4b9f6863,success,2026-07-27T04:55:59.013Z,0,,,,,,,,,,Program,cybersecurity,,15,,,,,,,,
6a66e4fe632b1c18a2ed726c,content.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a61ec9473ca6f3a1babeda6,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",9826ec27-80cc-4100-8a2d-d39773422e9d,success,2026-07-27T04:56:30.691Z,0,,,,,,,,,,Program,agentic-ai,,,,,,,,,,
6a66e515632b1c18a2ed727b,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e87bfcf05ac32c3dff,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",fa90ce2f-015c-4d3e-b3da-b19bc462a534,success,2026-07-27T04:56:53.982Z,0,,,,,,,,,,Program,product-management,,15,,,,,,,,
6a66e52a632b1c18a2ed7292,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e87bfcf05ac32c3dff,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",c763ffce-8fa4-4576-a64b-4266d02ff991,success,2026-07-27T04:57:14.334Z,0,,,,,,,,,,Program,product-management,,16,,,,,,,,
6a66e553632b1c18a2ed72ba,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",2bcd3a5d-9a7f-4ee4-aa0d-fd5d38b72c72,success,2026-07-27T04:57:55.902Z,0,,,,,,,,,,,,,,,,,,,,,
6a66e5a0632b1c18a2ed7324,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",86bb2756-18c5-455e-8ea5-0484af553932,success,2026-07-27T04:59:12.806Z,0,,,,,,,,,,,,,,,,,,,,,
6a66e5a0632b1c18a2ed732c,auth.token.reuse-detected,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",8ca22523-1e38-45fd-ac7d-7dbde15ccaae,failure,2026-07-27T04:59:12.966Z,0,,,,ae6c5189-98e4-440a-92f2-ba229aa426e2,,,,,,,,,,,,,,,,,
6a66e5a3632b1c18a2ed7330,auth.login.success,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",c026d7b7-069d-474d-bed4-094e8d8e5e31,success,2026-07-27T04:59:15.076Z,0,,,,,,,,,,,,,,,,,,,,,
6a66f09b75540cb0a540e11c,auth.login.success,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",8e9aeab4-d4eb-4cd5-a4f4-14c1bfb49ff8,success,2026-07-27T05:46:03.374Z,0,,,,,,,,,,,,,,,,,,,,,
6a66f0a675540cb0a540e128,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",601b5bd2-b0d0-4dd1-9b44-730e002ff5ea,success,2026-07-27T05:46:14.120Z,0,,,,,,,,,,,,,,,,,,,,,
6a66f0a675540cb0a540e12f,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",a9ca7930-cc5f-4ba0-a886-0d5290999428,success,2026-07-27T05:46:14.594Z,0,,,,,,,,,,,,,,,,,,,,,
6a66f0a775540cb0a540e139,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",1c1d4b97-a98d-4717-96ca-4c0c72464c96,success,2026-07-27T05:46:15.121Z,0,,,,,,,,,,,,,,,,,,,,,
6a66f4f15ceb3cd402ec3155,auth.login.success,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",c5e82682-77b1-42dd-beff-b0de88605f65,success,2026-07-27T06:04:33.609Z,0,,,,,,,,,,,,,,,,,,,,,
6a66fc595ceb3cd402ec34b2,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",ab093dac-f36b-45bb-83b1-f1502820b4bf,success,2026-07-27T06:36:09.149Z,0,,,,,,,,,,,,,,,,,,,,,
6a66ff1b5ceb3cd402ec3542,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",4c688d4c-ee84-4cda-9ad8-461152903c06,success,2026-07-27T06:47:55.061Z,0,,,,,,,,,,,,,,,,,,,,,
6a66ff745ceb3cd402ec35dd,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e87bfcf05ac32c3dff,127.0.x.x,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",4d57c7c3-e46b-44c2-8c8e-6b46f33c1693,success,2026-07-27T06:49:24.196Z,0,,,,,,,,,,Program,product-management,,17,,,,,,,,
6a66ff795ceb3cd402ec35e9,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e87bfcf05ac32c3dff,127.0.x.x,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",ff99c03a-ca17-41d6-a5c6-66a4f5965476,success,2026-07-27T06:49:29.485Z,0,,,,,,,,,,Program,product-management,,18,,,,,,,,
6a6700c489eb6d7b76583efb,auth.login.success,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",1b328275-5e44-4942-9e27-0f22712f7b5b,success,2026-07-27T06:55:00.468Z,0,,,,,,,,,,,,,,,,,,,,,
6a6725bbc00410817e86b750,auth.login.success,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",cc6404fa-8af4-410e-8bd2-59469d35129e,success,2026-07-27T09:32:43.711Z,0,,,,,,,,,,,,,,,,,,,,,
6a6725ca140b603595d5abd2,auth.login.success,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",ad82d780-4dcd-4756-bce0-64464bb9fa4a,success,2026-07-27T09:32:58.572Z,0,,,,,,,,,,,,,,,,,,,,,
6a6725dc140b603595d5ac11,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a6061e87bfcf05ac32c3dff,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",0b27ca2f-19af-4aa9-9ff3-068a05fe971b,success,2026-07-27T09:33:16.827Z,0,,,,,,,,,,Program,product-management,,19,,,,,,,,
6a673f3a69c9843aaa2637cb,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",8411c8b5-a7a9-4b2d-9096-f2be7e7adbd6,success,2026-07-27T11:21:30.305Z,0,,,,,,,,,,,,,,,,,,,,,
6a6753661abd7e644fdbe735,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",df50f71c-46d1-4977-bf93-ce23f950b6ae,success,2026-07-27T12:47:34.702Z,0,,,,,,,,,,,,,,,,,,,,,
6a67547767bf0c0885b6e6b1,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",c7820e24-4649-4a46-a488-b9cc65d0bea7,success,2026-07-27T12:52:07.026Z,0,,,,,,,,,,,,,,,,,,,,,
6a67549e67bf0c0885b6e6c1,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",2c6825c3-d00a-4684-bbc8-21919b490c4b,success,2026-07-27T12:52:46.025Z,0,,,,,,,,,,,,,,,,,,,,,
6a6754bf67bf0c0885b6e6d2,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",ada6a85a-26cb-42d5-9b6e-0c2c4c5e43f6,success,2026-07-27T12:53:19.196Z,0,,,,,,,,,,,,,,,,,,,,,
6a6754c667bf0c0885b6e6da,auth.logout,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",ebbf40fd-c4f4-49d2-8043-9aa9c36798e5,success,2026-07-27T12:53:26.351Z,0,,,,,,,,,,,,,,,,,,,,,
6a6754c967bf0c0885b6e6de,auth.login.success,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",767971f5-ad38-407d-a14c-7bd1cc663094,success,2026-07-27T12:53:29.499Z,0,,,,,,,,,,,,,,,,,,,,,
6a6754d567bf0c0885b6e6ee,lead.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,lead,6a66e59b632b1c18a2ed731d,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",3253c43b-e467-4ce5-8abf-15d79923dd42,success,2026-07-27T12:53:41.620Z,0,,,,,,,,,,,,,,,,,,,new,contacted,false
6a67560c67bf0c0885b6e7d7,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",a5269974-ecf0-418d-aab2-06ba33cd6b6c,success,2026-07-27T12:58:52.757Z,0,,,,,,,,,,,,,,,,,,,,,
6a67563a67bf0c0885b6e7f1,content.created,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,faqs,6a67563a67bf0c0885b6e7ef,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",dd4dfbd7-ecfd-4a45-a1b7-cc8756311172,success,2026-07-27T12:59:38.965Z,0,,,,,,,,,,FAQ,will-i-get-the-100-placement,,,,,,,,,,
6a67563d67bf0c0885b6e7f8,content.published,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,faqs,6a67563a67bf0c0885b6e7ef,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",2d1e9b3c-0037-402e-a91c-de05ba46d720,success,2026-07-27T12:59:41.478Z,0,,,,,,,,,,FAQ,will-i-get-the-100-placement,published,,,,,,,,,
6a67576c67bf0c0885b6e8ae,content.unpublished,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,jobs,6a632df01086448c954a533a,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",7334bfa8-280f-40e2-9235-e3ba9a4f5ceb,success,2026-07-27T13:04:44.102Z,0,Spam,,,,,,,,,Job listing,product-manager-assistant-product-manager,,,,,,,,,,true
6a67577167bf0c0885b6e8bc,content.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,jobs,6a632df01086448c954a533a,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",3993cb19-008d-4a6b-98ea-a830710576dd,success,2026-07-27T13:04:49.631Z,0,,,,,,,,,,Job listing,product-manager-assistant-product-manager,,,,,,,,,,
6a67578767bf0c0885b6e8d9,content.purged,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,jobs,6a632de31086448c954a513e,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",35c9feac-6b77-4beb-acad-60a4c96406ea,success,2026-07-27T13:05:11.332Z,0,,,,,,,,,,Job listing,data-analyst-15,,,,,,,,,,
6a67578b67bf0c0885b6e8e3,content.purged,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,jobs,6a632df01086448c954a533e,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",7a8bfc37-f41c-42b5-aee5-0c876f7c02d1,success,2026-07-27T13:05:15.473Z,0,,,,,,,,,,Job listing,product-manager-sr-product-manager-2,,,,,,,,,,
6a67578e67bf0c0885b6e8ed,content.purged,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,jobs,6a6331591086448c954a5465,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",f27025e9-5432-4ad8-ad0f-19fe7ad2ec75,success,2026-07-27T13:05:18.081Z,0,,,,,,,,,,Job listing,jasndfkjnksadnfa,,,,,,,,,,
6a67579167bf0c0885b6e8f7,content.purged,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,jobs,6a632df01086448c954a5341,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",a3ddec10-a399-4001-b381-b03f5d6bd2ff,success,2026-07-27T13:05:21.745Z,0,,,,,,,,,,Job listing,product-manager-senior-product-manager,,,,,,,,,,
